Published,Sentiment Score,Close,High,Low,Open,Volume,score_sq,score_cu,score_dev,inverted_score,skewed_score,inverted_skewed_score
2024-10-13,0.2,219.16000366210935,221.91000366210935,213.7400054931641,220.1300048828125,86291900,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2024-10-14,0.7,219.16000366210935,221.91000366210935,213.7400054931641,220.1300048828125,86291900,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2024-10-15,0.45,219.57000732421875,224.2599945068359,217.1199951171875,220.0099945068359,62988800,0.2025,0.09112500000000001,0.04999999999999999,0.55,0.2025,0.30250000000000005
2024-10-16,0.75,221.3300018310547,222.82000732421875,218.92999267578125,221.3999938964844,49632800,0.5625,0.421875,0.25,0.25,0.5625,0.0625
2024-10-17,0.54,220.88999938964844,222.0800018310547,217.8999938964844,221.58999633789065,50791800,0.2916,0.15746400000000002,0.040000000000000036,0.45999999999999996,0.2916,0.21159999999999995
2024-10-18,0.3,220.6999969482422,222.27999877929688,219.22999572753903,220.7100067138672,49611900,0.09,0.026999999999999996,0.2,0.7,0.09,0.48999999999999994
2024-10-20,0.2,218.8500061035156,220.47999572753903,215.72999572753903,218.8999938964844,47329000,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2024-10-21,0.45,218.8500061035156,220.47999572753903,215.72999572753903,218.8999938964844,47329000,0.2025,0.09112500000000001,0.04999999999999999,0.55,0.2025,0.30250000000000005
2024-10-22,0.4499999999999999,217.97000122070312,218.22000122070312,215.2599945068359,217.30999755859375,43268700,0.2024999999999999,0.09112499999999994,0.0500000000000001,0.55,0.2024999999999999,0.30250000000000005
2024-10-23,0.5277777777777778,213.6499938964844,218.72000122070312,212.11000061035156,217.1300048828125,80938900,0.2785493827160494,0.1470121742112483,0.02777777777777779,0.4722222222222222,0.2785493827160494,0.22299382716049382
2024-10-24,0.6357142857142858,260.4800109863281,262.1199951171875,242.6499938964844,244.67999267578125,204491900,0.4041326530612246,0.25691290087463564,0.1357142857142858,0.3642857142857142,0.4041326530612246,0.13270408163265301
2024-10-25,0.6666666666666666,269.19000244140625,269.489990234375,255.32000732421875,256.010009765625,161611900,0.4444444444444444,0.2962962962962962,0.16666666666666663,0.33333333333333337,0.4444444444444444,0.11111111111111113
2024-10-26,0.5,269.19000244140625,269.489990234375,255.32000732421875,256.010009765625,161611900,0.25,0.125,0.0,0.5,0.25,0.25
2024-10-28,0.4666666666666666,262.510009765625,273.5400085449219,262.239990234375,270.0,107653600,0.21777777777777774,0.1016296296296296,0.03333333333333338,0.5333333333333334,0.21777777777777774,0.28444444444444456
2024-10-29,0.3666666666666666,259.5199890136719,264.9800109863281,255.5099945068359,264.510009765625,80521800,0.1344444444444444,0.04929629629629626,0.13333333333333341,0.6333333333333334,0.1344444444444444,0.4011111111111112
2024-10-30,0.3999999999999999,257.54998779296875,263.3500061035156,255.82000732421875,258.0400085449219,53993600,0.15999999999999992,0.06399999999999996,0.10000000000000009,0.6000000000000001,0.15999999999999992,0.3600000000000001
2024-10-31,0.5666666666666667,249.8500061035156,259.75,249.25,257.989990234375,66575300,0.32111111111111107,0.18196296296296294,0.06666666666666665,0.43333333333333335,0.32111111111111107,0.1877777777777778
2024-11-03,0.55,242.83999633789065,248.8999938964844,238.8800048828125,244.55999755859375,68802400,0.30250000000000005,0.16637500000000005,0.050000000000000044,0.44999999999999996,0.30250000000000005,0.20249999999999996
2024-11-04,0.4,242.83999633789065,248.8999938964844,238.8800048828125,244.55999755859375,68802400,0.16000000000000003,0.06400000000000002,0.09999999999999998,0.6,0.16000000000000003,0.36
2024-11-05,0.675,251.44000244140625,255.27999877929688,246.2100067138672,247.33999633789065,69282500,0.45562500000000006,0.30754687500000005,0.17500000000000004,0.32499999999999996,0.45562500000000006,0.10562499999999997
2024-11-06,0.7000000000000001,288.5299987792969,289.5899963378906,275.6199951171875,284.6700134277344,165228700,0.4900000000000001,0.3430000000000001,0.20000000000000007,0.29999999999999993,0.4900000000000001,0.08999999999999996
2024-11-07,0.525,296.9100036621094,299.75,285.5199890136719,288.8900146484375,117309200,0.275625,0.14470312500000002,0.025000000000000022,0.475,0.275625,0.225625
2024-11-08,0.7,321.2200012207031,328.7099914550781,297.6600036621094,299.1400146484375,204782800,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2024-11-09,0.5,321.2200012207031,328.7099914550781,297.6600036621094,299.1400146484375,204782800,0.25,0.125,0.0,0.5,0.25,0.25
2024-11-10,0.7,350.0,358.6400146484375,336.0,346.29998779296875,210521600,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2024-11-11,0.6666666666666666,350.0,358.6400146484375,336.0,346.29998779296875,210521600,0.4444444444444444,0.2962962962962962,0.16666666666666663,0.33333333333333337,0.4444444444444444,0.11111111111111113
2024-11-13,0.2,330.239990234375,344.6000061035156,322.5,335.8500061035156,125405600,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2024-11-14,0.4583333333333333,311.17999267578125,329.9800109863281,310.3699951171875,327.69000244140625,120726100,0.21006944444444442,0.09628182870370369,0.041666666666666685,0.5416666666666667,0.21006944444444442,0.29340277777777785
2024-11-15,0.4083333333333334,320.7200012207031,324.67999267578125,309.2200012207031,310.57000732421875,114440300,0.16673611111111114,0.06808391203703706,0.09166666666666662,0.5916666666666666,0.16673611111111114,0.3500694444444443
2024-11-18,0.7125,338.739990234375,348.54998779296875,330.010009765625,340.7300109863281,126547500,0.50765625,0.361705078125,0.21250000000000002,0.2875,0.50765625,0.08265624999999999
2024-11-19,0.7,346.0,347.3800048828125,332.75,335.760009765625,88852500,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2024-11-20,0.64,342.0299987792969,346.6000061035156,334.29998779296875,345.0,66340700,0.4096,0.26214400000000004,0.14,0.36,0.4096,0.1296
2024-11-21,0.1833333333333333,339.6400146484375,347.989990234375,335.2799987792969,343.80999755859375,58011700,0.0336111111111111,0.006162037037037033,0.3166666666666667,0.8166666666666667,0.0336111111111111,0.6669444444444445
2024-11-22,0.2,352.55999755859375,361.5299987792969,337.70001220703125,341.0899963378906,89140700,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2024-11-24,0.3,338.5899963378906,361.9299926757813,338.20001220703125,360.1400146484375,95890900,0.09,0.026999999999999996,0.2,0.7,0.09,0.48999999999999994
2024-11-25,0.7,338.5899963378906,361.9299926757813,338.20001220703125,360.1400146484375,95890900,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2024-11-26,0.36,338.2300109863281,346.9599914550781,335.6600036621094,341.0,62295900,0.1296,0.046655999999999996,0.14,0.64,0.1296,0.4096
2024-11-27,0.8,332.8900146484375,342.54998779296875,326.5899963378906,341.79998779296875,57896400,0.6400000000000001,0.5120000000000001,0.30000000000000004,0.19999999999999996,0.6400000000000001,0.03999999999999998
2024-11-28,0.15,332.8900146484375,342.54998779296875,326.5899963378906,341.79998779296875,57896400,0.0225,0.0033749999999999995,0.35,0.85,0.0225,0.7224999999999999
2024-12-02,0.4375,357.0899963378906,360.0,351.1499938964844,352.3800048828125,77986500,0.19140625,0.083740234375,0.0625,0.5625,0.19140625,0.31640625
2024-12-03,0.45,351.4200134277344,355.69000244140625,348.20001220703125,351.79998779296875,58267200,0.2025,0.09112500000000001,0.04999999999999999,0.55,0.2025,0.30250000000000005
2024-12-04,0.55,357.92999267578125,358.1000061035156,348.6000061035156,353.0,50810900,0.30250000000000005,0.16637500000000005,0.050000000000000044,0.44999999999999996,0.30250000000000005,0.20249999999999996
2024-12-05,0.4333333333333333,369.489990234375,375.4299926757813,359.5,359.8699951171875,81403600,0.18777777777777774,0.08137037037037034,0.06666666666666671,0.5666666666666667,0.18777777777777774,0.32111111111111107
2024-12-06,0.5499999999999999,389.2200012207031,389.489990234375,370.7999877929687,377.4200134277344,81455800,0.30249999999999994,0.16637499999999994,0.04999999999999993,0.45000000000000007,0.30249999999999994,0.20250000000000007
2024-12-07,0.8,389.2200012207031,389.489990234375,370.7999877929687,377.4200134277344,81455800,0.6400000000000001,0.5120000000000001,0.30000000000000004,0.19999999999999996,0.6400000000000001,0.03999999999999998
2024-12-09,0.5625,389.7900085449219,404.7999877929687,378.010009765625,397.6099853515625,96359200,0.31640625,0.177978515625,0.0625,0.4375,0.31640625,0.19140625
2024-12-10,0.325,400.989990234375,409.7300109863281,390.8500061035156,392.6799926757813,97563600,0.10562500000000001,0.034328125,0.175,0.675,0.10562500000000001,0.45562500000000006
2024-12-11,0.425,424.7699890136719,424.8800048828125,402.3800048828125,409.7000122070313,104287600,0.18062499999999998,0.07676562499999999,0.07500000000000001,0.575,0.18062499999999998,0.33062499999999995
2024-12-13,0.4,436.2300109863281,436.2999877929687,415.7099914550781,420.0,89000200,0.16000000000000003,0.06400000000000002,0.09999999999999998,0.6,0.16000000000000003,0.36
2024-12-14,0.35,436.2300109863281,436.2999877929687,415.7099914550781,420.0,89000200,0.12249999999999998,0.04287499999999999,0.15000000000000002,0.65,0.12249999999999998,0.42250000000000004
2024-12-15,0.225,463.0199890136719,463.19000244140625,436.1499938964844,441.0899963378906,114083800,0.050625,0.011390625000000001,0.275,0.775,0.050625,0.6006250000000001
2024-12-16,0.435,463.0199890136719,463.19000244140625,436.1499938964844,441.0899963378906,114083800,0.189225,0.082312875,0.065,0.565,0.189225,0.3192249999999999
2024-12-17,0.4666666666666666,479.8599853515625,483.989990234375,457.510009765625,475.8999938964844,131223000,0.21777777777777774,0.1016296296296296,0.03333333333333338,0.5333333333333334,0.21777777777777774,0.28444444444444456
2024-12-18,0.3833333333333333,440.1300048828125,488.5400085449219,427.010009765625,466.5,149340800,0.14694444444444443,0.05632870370370369,0.1166666666666667,0.6166666666666667,0.14694444444444443,0.3802777777777778
2024-12-19,0.45,436.1700134277344,456.3599853515625,420.0199890136719,451.8800048828125,118566100,0.2025,0.09112500000000001,0.04999999999999999,0.55,0.2025,0.30250000000000005
2024-12-20,0.2625,421.05999755859375,447.0799865722656,417.6400146484375,425.510009765625,132216200,0.06890625,0.018087890625000002,0.2375,0.7375,0.06890625,0.54390625
2024-12-23,0.8,430.6000061035156,434.510009765625,415.4100036621094,431.0,72698100,0.6400000000000001,0.5120000000000001,0.30000000000000004,0.19999999999999996,0.6400000000000001,0.03999999999999998
2024-12-26,0.475,454.1300048828125,465.3299865722656,451.0199890136719,465.1600036621094,76366400,0.225625,0.10717187499999999,0.025000000000000022,0.525,0.225625,0.275625
2024-12-27,0.6,431.6600036621094,450.0,426.5,449.5199890136719,82666800,0.36,0.21599999999999997,0.09999999999999998,0.4,0.36,0.16000000000000003
2024-12-28,0.2,431.6600036621094,450.0,426.5,449.5199890136719,82666800,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2024-12-31,0.5666666666666667,403.8399963378906,427.9299926757813,402.5400085449219,423.7900085449219,76825100,0.32111111111111107,0.18196296296296294,0.06666666666666665,0.43333333333333335,0.32111111111111107,0.1877777777777778
2025-01-01,0.4000000000000001,403.8399963378906,427.9299926757813,402.5400085449219,423.7900085449219,76825100,0.16000000000000006,0.06400000000000004,0.09999999999999992,0.5999999999999999,0.16000000000000006,0.3599999999999998
2025-01-02,0.3461538461538461,379.2799987792969,392.7300109863281,373.0400085449219,390.1000061035156,109710700,0.11982248520710055,0.04147701411015018,0.1538461538461539,0.653846153846154,0.11982248520710055,0.4275147928994084
2025-01-03,0.4555555555555556,410.44000244140625,411.8800048828125,379.4500122070313,381.4800109863281,95423300,0.20753086419753092,0.09454183813443076,0.0444444444444444,0.5444444444444444,0.20753086419753092,0.2964197530864197
2025-01-04,0.7,410.44000244140625,411.8800048828125,379.4500122070313,381.4800109863281,95423300,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2025-01-05,0.6,411.0499877929687,426.4299926757813,401.7000122070313,423.2000122070313,85516500,0.36,0.21599999999999997,0.09999999999999998,0.4,0.36,0.16000000000000003
2025-01-06,0.4285714285714285,411.0499877929687,426.4299926757813,401.7000122070313,423.2000122070313,85516500,0.18367346938775503,0.07871720116618071,0.07142857142857151,0.5714285714285715,0.18367346938775503,0.32653061224489804
2025-01-07,0.4833333333333333,394.3599853515625,414.3299865722656,390.0,405.8299865722656,75699500,0.23361111111111105,0.112912037037037,0.01666666666666672,0.5166666666666667,0.23361111111111105,0.2669444444444445
2025-01-08,0.4,394.94000244140625,402.5,387.3999938964844,392.9500122070313,73038800,0.16000000000000003,0.06400000000000002,0.09999999999999998,0.6,0.16000000000000003,0.36
2025-01-09,0.7,394.94000244140625,402.5,387.3999938964844,392.9500122070313,73038800,0.48999999999999994,0.3429999999999999,0.19999999999999996,0.30000000000000004,0.48999999999999994,0.09000000000000002
2025-01-10,0.35,394.739990234375,399.2799987792969,377.2900085449219,391.3999938964844,62287300,0.12249999999999998,0.04287499999999999,0.15000000000000002,0.65,0.12249999999999998,0.42250000000000004
2025-01-13,0.3333333333333333,403.30999755859375,403.7900085449219,380.0700073242187,383.2099914550781,67580500,0.1111111111111111,0.03703703703703703,0.16666666666666669,0.6666666666666667,0.1111111111111111,0.44444444444444453
2025-01-14,0.5,396.3599853515625,422.6400146484375,394.5400085449219,414.3399963378906,84565000,0.25,0.125,0.0,0.5,0.25,0.25
2025-01-15,0.5833333333333334,428.2200012207031,429.7999877929687,405.6600036621094,409.8999938964844,81375500,0.34027777777777785,0.1984953703703704,0.08333333333333337,0.41666666666666663,0.34027777777777785,0.17361111111111108
2025-01-16,0.42,413.8200073242187,424.0,409.1300048828125,423.489990234375,68335200,0.17639999999999997,0.07408799999999999,0.08000000000000002,0.5800000000000001,0.17639999999999997,0.3364000000000001
2025-01-17,0.5499999999999999,426.5,439.739990234375,419.75,421.5,94991400,0.30249999999999994,0.16637499999999994,0.04999999999999993,0.45000000000000007,0.30249999999999994,0.20250000000000007
2025-01-19,0.2,426.5,439.739990234375,419.75,421.5,94991400,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2025-01-20,0.5666666666666667,424.0700073242187,433.2000122070313,406.30999755859375,432.6400146484375,87320900,0.32111111111111107,0.18196296296296294,0.06666666666666665,0.43333333333333335,0.32111111111111107,0.1877777777777778
2025-01-21,0.5125,424.0700073242187,433.2000122070313,406.30999755859375,432.6400146484375,87320900,0.26265625,0.13461132812499996,0.012499999999999956,0.48750000000000004,0.26265625,0.23765625000000004
2025-01-22,0.45,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300,0.2025,0.09112500000000001,0.04999999999999999,0.55,0.2025,0.30250000000000005
2025-01-23,0.5,412.3800048828125,420.7300109863281,408.9500122070313,416.05999755859375,50690600,0.25,0.125,0.0,0.5,0.25,0.25
2025-01-24,0.275,406.5799865722656,418.8800048828125,405.7799987792969,414.4500122070313,56427100,0.07562500000000001,0.020796875000000006,0.22499999999999998,0.725,0.07562500000000001,0.525625
2025-01-26,0.75,397.1499938964844,406.69000244140625,389.0,394.7999877929687,58125500,0.5625,0.421875,0.25,0.25,0.5625,0.0625
2025-01-27,0.7000000000000001,397.1499938964844,406.69000244140625,389.0,394.7999877929687,58125500,0.4900000000000001,0.3430000000000001,0.20000000000000007,0.29999999999999993,0.4900000000000001,0.08999999999999996
2025-01-28,0.6,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700,0.36,0.21599999999999997,0.09999999999999998,0.4,0.36,0.16000000000000003
2025-01-29,0.5125000000000001,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600,0.2626562500000001,0.13461132812500004,0.012500000000000067,0.48749999999999993,0.2626562500000001,0.23765624999999993
2025-01-30,0.4666666666666667,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900,0.2177777777777778,0.10162962962962964,0.033333333333333326,0.5333333333333333,0.2177777777777778,0.28444444444444444
2025-01-31,0.5388888888888889,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83568200,0.2904012345679012,0.15649399862825786,0.03888888888888886,0.46111111111111114,0.2904012345679012,0.21262345679012348
2025-02-01,0.55,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83568200,0.30250000000000005,0.16637500000000005,0.050000000000000044,0.44999999999999996,0.30250000000000005,0.20249999999999996
2025-02-02,0.3,383.6799926757813,389.1700134277344,374.3599853515625,386.6799926757813,93732100,0.09,0.026999999999999996,0.2,0.7,0.09,0.48999999999999994
2025-02-03,0.3727272727272727,383.6799926757813,389.1700134277344,374.3599853515625,386.6799926757813,93732100,0.13892561983471072,0.05178136739293762,0.12727272727272732,0.6272727272727273,0.13892561983471072,0.3934710743801653
2025-02-04,0.4333333333333333,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,0.18777777777777774,0.08137037037037034,0.06666666666666671,0.5666666666666667,0.18777777777777774,0.32111111111111107
2025-02-05,0.425,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,0.18062499999999998,0.07676562499999999,0.07500000000000001,0.575,0.18062499999999998,0.33062499999999995
2025-02-06,0.3999999999999999,374.3200073242187,375.3999938964844,363.1799926757813,373.0299987792969,77918200,0.15999999999999992,0.06399999999999996,0.10000000000000009,0.6000000000000001,0.15999999999999992,0.3600000000000001
2025-02-07,0.31875,361.6199951171875,380.5499877929687,360.3399963378906,370.19000244140625,70298300,0.10160156249999999,0.032385498046874996,0.18125000000000002,0.68125,0.10160156249999999,0.4641015625
2025-02-08,0.0,361.6199951171875,380.5499877929687,360.3399963378906,370.19000244140625,70298300,0.0,0.0,0.5,1.0,0.0,1.0
2025-02-09,0.4,350.7300109863281,362.7000122070313,350.510009765625,356.2099914550781,77514900,0.16000000000000003,0.06400000000000002,0.09999999999999998,0.6,0.16000000000000003,0.36
2025-02-10,0.6,350.7300109863281,362.7000122070313,350.510009765625,356.2099914550781,77514900,0.36,0.21599999999999997,0.09999999999999998,0.4,0.36,0.16000000000000003
2025-02-11,0.4214285714285714,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400,0.1776020408163265,0.0748465743440233,0.07857142857142863,0.5785714285714286,0.1776020408163265,0.3347448979591837
2025-02-12,0.3333333333333333,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700,0.1111111111111111,0.03703703703703703,0.16666666666666669,0.6666666666666667,0.1111111111111111,0.44444444444444453
2025-02-13,0.3666666666666667,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500,0.13444444444444448,0.04929629629629631,0.1333333333333333,0.6333333333333333,0.13444444444444448,0.4011111111111111
2025-02-14,0.41,355.8399963378906,362.0,347.5,360.6199951171875,68277300,0.16809999999999997,0.06892099999999998,0.09000000000000002,0.5900000000000001,0.16809999999999997,0.3481000000000001
2025-02-15,0.2,355.8399963378906,362.0,347.5,360.6199951171875,68277300,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2025-02-16,0.2666666666666666,355.8399963378906,362.0,347.5,360.6199951171875,68277300,0.07111111111111108,0.01896296296296295,0.2333333333333334,0.7333333333333334,0.07111111111111108,0.5377777777777779
2025-02-17,0.5,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700,0.25,0.125,0.0,0.5,0.25,0.25
2025-02-18,0.4000000000000001,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700,0.16000000000000006,0.06400000000000004,0.09999999999999992,0.5999999999999999,0.16000000000000006,0.3599999999999998
2025-02-19,0.5375,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400,0.28890625,0.15528710937499998,0.03749999999999998,0.4625,0.28890625,0.21390625000000002
2025-02-20,0.5473684210526316,354.3999938964844,362.2999877929687,348.0,361.510009765625,45965400,0.299612188365651,0.16399825047383004,0.047368421052631615,0.4526315789473684,0.299612188365651,0.20487534626038778
2025-02-21,0.3,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,0.09,0.026999999999999996,0.2,0.7,0.09,0.48999999999999994
2025-02-22,0.475,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,0.225625,0.10717187499999999,0.025000000000000022,0.525,0.225625,0.275625
2025-02-23,0.2,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2025-02-24,0.3875,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,0.15015625000000002,0.05818554687500001,0.11249999999999999,0.6125,0.15015625000000002,0.3751562500000001
2025-02-25,0.3692307692307692,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800,0.13633136094674553,0.0503377332726445,0.1307692307692308,0.6307692307692307,0.13633136094674553,0.3978698224852071
2025-02-26,0.2833333333333333,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,0.08027777777777777,0.022745370370370367,0.21666666666666667,0.7166666666666667,0.08027777777777777,0.5136111111111111
2025-02-27,0.31875,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,0.10160156249999999,0.032385498046874996,0.18125000000000002,0.68125,0.10160156249999999,0.4641015625
2025-02-28,0.36,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,0.1296,0.046655999999999996,0.14,0.64,0.1296,0.4096
2025-03-01,0.3666666666666667,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,0.13444444444444448,0.04929629629629631,0.1333333333333333,0.6333333333333333,0.13444444444444448,0.4011111111111111
2025-03-03,0.328125,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,0.107666015625,0.035327911376953125,0.171875,0.671875,0.107666015625,0.451416015625
2025-03-04,0.2363636363636363,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,0.05586776859504129,0.01320510894064612,0.26363636363636367,0.7636363636363637,0.05586776859504129,0.5831404958677686
2025-03-05,0.5357142857142857,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,0.2869897959183673,0.1537445335276968,0.0357142857142857,0.4642857142857143,0.2869897959183673,0.21556122448979592
2025-03-06,0.2125,263.45001220703125,272.6499938964844,260.0199890136719,272.05999755859375,98451600,0.045156249999999995,0.009595703124999999,0.2875,0.7875,0.045156249999999995,0.62015625
2025-03-07,0.2555555555555555,262.6700134277344,266.25,250.72999572753903,259.32000732421875,102369600,0.0653086419753086,0.01668998628257886,0.24444444444444452,0.7444444444444445,0.0653086419753086,0.5541975308641975
2025-03-08,0.475,262.6700134277344,266.25,250.72999572753903,259.32000732421875,102369600,0.225625,0.10717187499999999,0.025000000000000022,0.525,0.225625,0.275625
2025-03-09,0.2875,222.1499938964844,253.3699951171875,220.0,252.5399932861328,189076900,0.08265624999999999,0.023763671874999996,0.21250000000000002,0.7125,0.08265624999999999,0.50765625
2025-03-10,0.225,222.1499938964844,253.3699951171875,220.0,252.5399932861328,189076900,0.050625,0.011390625000000001,0.275,0.775,0.050625,0.6006250000000001
2025-03-11,0.3346153846153846,230.5800018310547,237.05999755859375,217.02000427246097,225.30999755859375,174896400,0.11196745562130175,0.037466033227127896,0.1653846153846154,0.6653846153846155,0.11196745562130175,0.44273668639053265
2025-03-12,0.4333333333333333,248.08999633789065,251.83999633789065,241.1000061035156,247.22000122070312,142215700,0.18777777777777774,0.08137037037037034,0.06666666666666671,0.5666666666666667,0.18777777777777774,0.32111111111111107
2025-03-13,0.2785714285714286,240.67999267578125,248.2899932861328,232.6000061035156,248.1300048828125,114813500,0.07760204081632653,0.02161771137026239,0.22142857142857142,0.7214285714285714,0.07760204081632653,0.5204591836734693
2025-03-14,0.4107142857142857,249.97999572753903,251.5800018310547,240.72999572753903,247.30999755859375,100242300,0.1686862244897959,0.06928184220116618,0.0892857142857143,0.5892857142857143,0.1686862244897959,0.3472576530612245
2025-03-15,0.2,249.97999572753903,251.5800018310547,240.72999572753903,247.30999755859375,100242300,0.04000000000000001,0.008000000000000002,0.3,0.8,0.04000000000000001,0.6400000000000001
2025-03-16,0.625,238.0099945068359,245.3999938964844,232.8000030517578,245.05999755859375,111900600,0.390625,0.244140625,0.125,0.375,0.390625,0.140625
2025-03-17,0.4147058823529411,238.0099945068359,245.3999938964844,232.8000030517578,245.05999755859375,111900600,0.1719809688581314,0.07132151943822507,0.08529411764705891,0.585294117647059,0.1719809688581314,0.3425692041522493
2025-03-18,0.2983870967741935,225.30999755859375,230.1000061035156,222.27999877929688,228.16000366210935,111477600,0.08903485952133192,0.02656685324426839,0.2016129032258065,0.7016129032258065,0.08903485952133192,0.49226066597294493
2025-03-19,0.3972222222222222,235.86000061035156,241.41000366210935,229.1999969482422,231.61000061035156,111993800,0.15778549382716048,0.0626759044924554,0.1027777777777778,0.6027777777777779,0.15778549382716048,0.36334104938271616
2025-03-20,0.2267241379310345,236.2599945068359,238.0,230.0500030517578,233.3500061035156,99028300,0.05140383472057075,0.011654490113370783,0.2732758620689655,0.7732758620689655,0.05140383472057075,0.5979555588585017
2025-03-21,0.306,248.7100067138672,249.52000427246097,234.5500030517578,234.9900054931641,132728700,0.093636,0.028652616,0.194,0.694,0.093636,0.48163599999999995
2025-03-22,0.4954545454545455,248.7100067138672,249.52000427246097,234.5500030517578,234.9900054931641,132728700,0.24547520661157027,0.12162180691209619,0.004545454545454519,0.5045454545454545,0.24547520661157027,0.25456611570247933
2025-03-23,0.4666666666666666,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900,0.21777777777777774,0.1016296296296296,0.03333333333333338,0.5333333333333334,0.21777777777777774,0.28444444444444456
2025-03-24,0.5232258064516129,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900,0.2737652445369407,0.14324104085126377,0.023225806451612874,0.4767741935483871,0.2737652445369407,0.2273136316337149
2025-03-25,0.4340909090909091,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500,0.1884349173553719,0.08179788457926371,0.06590909090909092,0.5659090909090909,0.1884349173553719,0.3202530991735537
2025-03-26,0.4125,272.05999755859375,284.8999938964844,266.510009765625,282.6600036621094,153629800,0.17015624999999998,0.070189453125,0.08750000000000002,0.5875,0.17015624999999998,0.34515625000000005
2025-03-27,0.353125,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100,0.12469726562500001,0.04403372192382813,0.14687499999999998,0.646875,0.12469726562500001,0.41844726562499995
2025-03-28,0.4,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,0.16000000000000003,0.06400000000000002,0.09999999999999998,0.6,0.16000000000000003,0.36
2025-03-29,0.4599999999999999,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,0.21159999999999993,0.09733599999999994,0.04000000000000009,0.54,0.21159999999999993,0.2916
2025-03-30,0.5166666666666667,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900,0.2669444444444445,0.13792129629629635,0.01666666666666672,0.4833333333333333,0.2669444444444445,0.23361111111111105
2025-03-31,0.4147058823529411,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900,0.1719809688581314,0.07132151943822507,0.08529411764705891,0.585294117647059,0.1719809688581314,0.3425692041522493
2025-04-01,0.4770833333333333,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900,0.22760850694444443,0.10858822518807869,0.022916666666666696,0.5229166666666667,0.22760850694444443,0.2734418402777778
